scenario_id,Компонент,Наименование партии,"Массовая доля, %","Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Время испытания | - Daimler Oxidation Test (DOT), ч","Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %","Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Дозировка катализатора, категория"
train_73,Противоизносная_присадка_1,0812.24,26.586,160,168,-27.28,12.93,0,1
train_73,Соединение_молибдена_1,COMP-2023-0003-M,38.014,160,168,-27.28,12.93,0,1
train_74,Антиоксидант_4,01050.22,56.357,160,168,-33.87,12.4,0,1
train_74,Антиоксидант_8,COMP-2024-0009-M,0.422,160,168,-33.87,12.4,0,1
train_74,Антипенная_присадка_1,15% с ЦП 16.10.24,96.029,160,168,-33.87,12.4,0,1
train_74,Базовое_масло_1,03197.24,82.005,160,168,-33.87,12.4,0,1
train_74,Базовое_масло_1,03197.24,21.018,160,168,-33.87,12.4,0,1
train_74,Базовое_масло_14,01500.24,4.498,160,168,-33.87,12.4,0,1
train_74,Базовое_масло_6,03164.24,1.842,160,168,-33.87,12.4,0,1
train_74,Депрессорная_присадка_1,0800.24,26.931,160,168,-33.87,12.4,0,1
train_74,Детергент_1,03052.24,69.911,160,168,-33.87,12.4,0,1
train_74,Детергент_2,01297.23,69.911,160,168,-33.87,12.4,0,1
train_74,Дисперсант_1,03067.22,8.080,160,168,-33.87,12.4,0,1
train_74,Дисперсант_3,01030.23,31.092,160,168,-33.87,12.4,0,1
train_74,Дисперсант_6,отбор 26.11.24,33.946,160,168,-33.87,12.4,0,1
train_74,Загуститель_3,"02984.24 8,6% 2 гр",54.447,160,168,-33.87,12.4,0,1
train_74,Противоизносная_присадка_11,0944.24,26.586,160,168,-33.87,12.4,0,1
train_74,Соединение_молибдена_1,COMP-2023-0003-M,38.014,160,168,-33.87,12.4,0,1
train_75,Антиоксидант_7,п.EQ2023082507,56.357,160,168,-27.67,22.0,0,1
train_75,Антиоксидант_8,COMP-2024-0009-M,0.422,160,168,-27.67,22.0,0,1
train_75,Антипенная_присадка_1,12 от 13.05.2024,96.029,160,168,-27.67,22.0,0,1
train_75,Базовое_масло_1,0318.25,82.005,160,168,-27.67,22.0,0,1
train_75,Базовое_масло_1,0318.25,21.018,160,168,-27.67,22.0,0,1
train_75,Базовое_масло_14,01500.24,4.498,160,168,-27.67,22.0,0,1
train_75,Базовое_масло_6,093.25,1.842,160,168,-27.67,22.0,0,1
train_75,Депрессорная_присадка_1,0800.24,26.931,160,168,-27.67,22.0,0,1
train_75,Детергент_1,0432.25,69.911,160,168,-27.67,22.0,0,1
train_75,Детергент_9,0241.25,69.911,160,168,-27.67,22.0,0,1
train_75,Дисперсант_3,01030.23,31.092,160,168,-27.67,22.0,0,1
train_75,Дисперсант_5,п.2022053003/ЦП,8.080,160,168,-27.67,22.0,0,1
train_75,Дисперсант_8,0652.25,33.946,160,168,-27.67,22.0,0,1
train_75,Загуститель_3,"02984.24 8,6% 2 гр",54.447,160,168,-27.67,22.0,0,1
train_75,Противоизносная_присадка_11,0242.25,26.586,160,168,-27.67,22.0,0,1
train_75,Соединение_молибдена_1,COMP-2023-0003-M,38.014,160,168,-27.67,22.0,0,1
train_76,Антиоксидант_7,п.EQ2023082507,56.357,160,168,26.06,17.71,0,1
train_76,Антиоксидант_8,COMP-2024-0009-M,0.422,160,168,26.06,17.71,0,1
train_76,Антипенная_присадка_1,12 от 13.05.2024,96.029,160,168,26.06,17.71,0,1
train_76,Базовое_масло_1,0318.25,68.683,160,168,26.06,17.71,0,1
train_76,Базовое_масло_1,0318.25,25.538,160,168,26.06,17.71,0,1
train_76,Базовое_масло_14,01500.24,4.498,160,168,26.06,17.71,0,1
train_76,Базовое_масло_6,093.25,93.988,160,168,26.06,17.71,0,1
train_76,Базовое_масло_9,091.25,74.243,160,168,26.06,17.71,0,1
train_76,Депрессорная_присадка_1,0800.24,26.931,160,168,26.06,17.71,0,1
train_76,Детергент_1,0432.25,69.911,160,168,26.06,17.71,0,1
train_76,Детергент_9,0241.25,69.911,160,168,26.06,17.71,0,1
train_76,Дисперсант_2,01025.23,33.946,160,168,26.06,17.71,0,1
train_76,Дисперсант_3,01030.23,31.092,160,168,26.06,17.71,0,1
train_76,Дисперсант_5,п.2022053003/ЦП,8.080,160,168,26.06,17.71,0,1
train_76,Загуститель_3,"02984.24 8,6% 2 гр",66.812,160,168,26.06,17.71,0,1
train_76,Противоизносная_присадка_11,0242.25,26.586,160,168,26.06,17.71,0,1
train_76,Соединение_молибдена_1,COMP-2023-0003-M,38.014,160,168,26.06,17.71,0,1
train_77,Антиоксидант_7,п.EQ2023082507,56.357,160,168,24.83,18.32,0,1
train_77,Антиоксидант_8,COMP-2024-0009-M,0.422,160,168,24.83,18.32,0,1
train_77,Антипенная_присадка_1,12 от 13.05.2024,96.029,160,168,24.83,18.32,0,1
train_77,Базовое_масло_1,0318.25,68.683,160,168,24.83,18.32,0,1
train_77,Базовое_масло_1,0318.25,25.538,160,168,24.83,18.32,0,1
train_77,Базовое_масло_14,01500.24,4.498,160,168,24.83,18.32,0,1
train_77,Базовое_масло_6,093.25,93.988,160,168,24.83,18.32,0,1
train_77,Базовое_масло_9,091.25,74.243,160,168,24.83,18.32,0,1
train_77,Депрессорная_присадка_1,0800.24,26.931,160,168,24.83,18.32,0,1
train_77,Детергент_1,0432.25,69.911,160,168,24.83,18.32,0,1
train_77,Детергент_10,0688.25,69.911,160,168,24.83,18.32,0,1
train_77,Дисперсант_2,01025.23,33.946,160,168,24.83,18.32,0,1
train_77,Дисперсант_3,01030.23,31.092,160,168,24.83,18.32,0,1
train_77,Дисперсант_5,п.2022053003/ЦП,8.080,160,168,24.83,18.32,0,1
train_77,Загуститель_3,"02984.24 8,6% 2 гр",66.812,160,168,24.83,18.32,0,1
train_77,Противоизносная_присадка_11,0242.25,26.586,160,168,24.83,18.32,0,1
train_77,Соединение_молибдена_1,COMP-2023-0003-M,38.014,160,168,24.83,18.32,0,1
train_78,Антиоксидант_1,02717.22,17.074,160,168,-0.74,77.0,0,1
train_78,Антиоксидант_3,03341.22,25.872,160,168,-0.74,77.0,0,1
train_78,Антипенная_присадка_1,"из ЦП, от 02.12.2022",3.991,160,168,-0.74,77.0,0,1
train_78,Базовое_масло_11,0879.23,70.647,160,168,-0.74,77.0,0,1
train_78,Базовое_масло_16,25721.17,84.281,160,168,-0.74,77.0,0,1
train_78,Базовое_масло_2,071.23,20.465,160,168,-0.74,77.0,0,1
train_78,Базовое_масло_5,0752.23,60.034,160,168,-0.74,77.0,0,1
train_78,Базовое_масло_7,0575.23,72.741,160,168,-0.74,77.0,0,1
train_78,Депрессорная_присадка_1,13348.22,26.931,160,168,-0.74,77.0,0,1
train_78,Детергент_1,0174.22,66.476,160,168,-0.74,77.0,0,1
train_78,Детергент_2,02957.22,44.113,160,168,-0.74,77.0,0,1
train_78,Дисперсант_1,03067.22,83.398,160,168,-0.74,77.0,0,1
train_78,Загуститель_1,0488.23,25.852,160,168,-0.74,77.0,0,1
train_78,Противоизносная_присадка_1,02958.22,26.586,160,168,-0.74,77.0,0,1
train_79,Антиоксидант_1,01028.23,17.074,160,168,-21.6,31.35,0,1
train_79,Антиоксидант_3,с ЦП 28.02.2024г,14.828,160,168,-21.6,31.35,0,1
train_79,Антипенная_присадка_1,3% р-р в МУОБР,3.991,160,168,-21.6,31.35,0,1
train_79,Базовое_масло_1,0766.24,53.338,160,168,-21.6,31.35,0,1
train_79,Базовое_масло_1,0766.24,89.598,160,168,-21.6,31.35,0,1
train_79,Базовое_масло_14,из ЦП 19.09.23г,28.017,160,168,-21.6,31.35,0,1
train_79,Базовое_масло_2,0407.24,94.825,160,168,-21.6,31.35,0,1
train_79,Базовое_масло_3,0886.24,11.036,160,168,-21.6,31.35,0,1
train_79,Базовое_масло_5,0767.24,11.036,160,168,-21.6,31.35,0,1
train_79,Депрессорная_присадка_1,с ЦП 28.02.2024,26.931,160,168,-21.6,31.35,0,1
train_79,Детергент_1,03203.23,38.465,160,168,-21.6,31.35,0,1
train_79,Детергент_2,01297.23,80.120,160,168,-21.6,31.35,0,1
train_79,Дисперсант_1,03067.22,33.644,160,168,-21.6,31.35,0,1
train_79,Загуститель_1,"0435.24 9,8% во 2 гр",90.699,160,168,-21.6,31.35,0,1
train_79,Противоизносная_присадка_28,0784.24,9.043,160,168,-21.6,31.35,0,1
train_80,Антиоксидант_1,01028.23,38.014,160,168,4.25,113.05,0,1
train_80,Антиоксидант_3,01198.23,17.074,160,168,4.25,113.05,0,1
train_80,Антипенная_присадка_1,из ЦП 15.11.2022,3.991,160,168,4.25,113.05,0,1
train_80,Базовое_масло_1,01044.23,77.878,160,168,4.25,113.05,0,1
train_80,Базовое_масло_16,25721.17,84.281,160,168,4.25,113.05,0,1
train_80,Базовое_масло_2,071.23,30.482,160,168,4.25,113.05,0,1
train_80,Базовое_масло_2,071.23,27.571,160,168,4.25,113.05,0,1
train_80,Базовое_масло_3,0444.23,59.943,160,168,4.25,113.05,0,1
train_80,Базовое_масло_7,01045.23,89.381,160,168,4.25,113.05,0,1
train_80,Депрессорная_присадка_2,п.60 от 12.01.2023,38.014,160,168,4.25,113.05,0,1
train_80,Детергент_1,из 328 р-р 01295.23,58.693,160,168,4.25,113.05,0,1
train_80,Детергент_2,02957.22,0.422,160,168,4.25,113.05,0,1
train_80,Дисперсант_1,03067.22,31.092,160,168,4.25,113.05,0,1
train_80,Дисперсант_9,02718.22,31.092,160,168,4.25,113.05,0,1
train_80,Загуститель_1,0488.23,50.826,160,168,4.25,113.05,0,1
train_80,Противоизносная_присадка_2,01026.23,93.926,160,168,4.25,113.05,0,1
train_81,Антиоксидант_2,01623.24,17.074,150,168,320.67,87.0,7,1
train_81,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,168,320.67,87.0,7,1
train_81,Базовое_масло_1,0318.25,38.413,150,168,320.67,87.0,7,1
train_81,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,168,320.67,87.0,7,1
train_81,Базовое_масло_4,01209.25 для SL,93.647,150,168,320.67,87.0,7,1
train_81,Базовое_масло_8,01208.25 для SL,34.579,150,168,320.67,87.0,7,1
train_81,Депрессорная_присадка_2,01190.25 для SL,43.971,150,168,320.67,87.0,7,1
train_81,Детергент_1,0432.25,31.092,150,168,320.67,87.0,7,1
train_81,Дисперсант_1,01191.25 для SL,74.243,150,168,320.67,87.0,7,1
train_81,Загуститель_1,"01124.25 10,3%  2 гр",22.582,150,168,320.67,87.0,7,1
train_81,Противоизносная_присадка_5,02975.22,93.926,150,168,320.67,87.0,7,1
train_81,Соединение_молибдена_1,COMP-2023-0003-M,95.918,150,168,320.67,87.0,7,1
train_82,Антиоксидант_2,01623.24,17.074,150,216,566.53,103.1,7,1
train_82,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,216,566.53,103.1,7,1
train_82,Базовое_масло_1,0318.25,38.413,150,216,566.53,103.1,7,1
train_82,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,216,566.53,103.1,7,1
train_82,Базовое_масло_4,01209.25 для SL,93.647,150,216,566.53,103.1,7,1
train_82,Базовое_масло_8,01208.25 для SL,34.579,150,216,566.53,103.1,7,1
train_82,Депрессорная_присадка_2,01190.25 для SL,43.971,150,216,566.53,103.1,7,1
train_82,Детергент_1,0432.25,31.092,150,216,566.53,103.1,7,1
train_82,Дисперсант_1,01191.25 для SL,74.243,150,216,566.53,103.1,7,1
train_82,Загуститель_1,"01124.25 10,3%  2 гр",22.582,150,216,566.53,103.1,7,1
train_82,Противоизносная_присадка_5,02975.22,93.926,150,216,566.53,103.1,7,1
train_82,Соединение_молибдена_1,COMP-2023-0003-M,95.918,150,216,566.53,103.1,7,1
train_83,Антиоксидант_2,01623.24,43.971,150,168,251.19,74.26,7,1
train_83,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,168,251.19,74.26,7,1
train_83,Базовое_масло_1,0318.25,38.413,150,168,251.19,74.26,7,1
train_83,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,168,251.19,74.26,7,1
train_83,Базовое_масло_4,01209.25 для SL,93.647,150,168,251.19,74.26,7,1
train_83,Базовое_масло_8,01208.25 для SL,81.127,150,168,251.19,74.26,7,1
train_83,Депрессорная_присадка_2,01190.25 для SL,43.971,150,168,251.19,74.26,7,1
train_83,Детергент_1,0432.25,31.092,150,168,251.19,74.26,7,1
train_83,Дисперсант_1,01191.25 для SL,74.243,150,168,251.19,74.26,7,1
train_83,Загуститель_1,"01124.25 10,3%  2 гр",22.582,150,168,251.19,74.26,7,1
train_83,Противоизносная_присадка_5,02975.22,93.926,150,168,251.19,74.26,7,1
train_83,Соединение_молибдена_1,COMP-2023-0003-M,94.175,150,168,251.19,74.26,7,1
train_84,Антиоксидант_2,01623.24,43.971,150,216,337.08,87.72,7,1
train_84,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,216,337.08,87.72,7,1
train_84,Базовое_масло_1,0318.25,38.413,150,216,337.08,87.72,7,1
train_84,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,216,337.08,87.72,7,1
train_84,Базовое_масло_4,01209.25 для SL,93.647,150,216,337.08,87.72,7,1
train_84,Базовое_масло_8,01208.25 для SL,81.127,150,216,337.08,87.72,7,1
train_84,Депрессорная_присадка_2,01190.25 для SL,43.971,150,216,337.08,87.72,7,1
train_84,Детергент_1,0432.25,31.092,150,216,337.08,87.72,7,1
train_84,Дисперсант_1,01191.25 для SL,74.243,150,216,337.08,87.72,7,1
train_84,Загуститель_1,"01124.25 10,3%  2 гр",22.582,150,216,337.08,87.72,7,1
train_84,Противоизносная_присадка_5,02975.22,93.926,150,216,337.08,87.72,7,1
train_84,Соединение_молибдена_1,COMP-2023-0003-M,94.175,150,216,337.08,87.72,7,1
train_85,Антиоксидант_2,01623.24,56.357,150,168,226.28,55.42,7,1
train_85,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,168,226.28,55.42,7,1
train_85,Базовое_масло_1,0318.25,38.413,150,168,226.28,55.42,7,1
train_85,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,168,226.28,55.42,7,1
train_85,Базовое_масло_4,01209.25 для SL,93.647,150,168,226.28,55.42,7,1
train_85,Базовое_масло_8,01208.25 для SL,31.194,150,168,226.28,55.42,7,1
train_85,Депрессорная_присадка_2,01190.25 для SL,43.971,150,168,226.28,55.42,7,1
train_85,Детергент_1,0432.25,31.092,150,168,226.28,55.42,7,1
train_85,Дисперсант_1,01191.25 для SL,74.243,150,168,226.28,55.42,7,1
train_85,Загуститель_1,"01124.25 10,3%  2 гр",22.582,150,168,226.28,55.42,7,1
train_85,Противоизносная_присадка_5,02975.22,93.926,150,168,226.28,55.42,7,1
train_85,Соединение_молибдена_1,COMP-2023-0003-M,67.927,150,168,226.28,55.42,7,1
train_86,Антиоксидант_2,01623.24,56.357,150,216,225.24,61.15,7,1
train_86,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,216,225.24,61.15,7,1
train_86,Базовое_масло_1,0318.25,38.413,150,216,225.24,61.15,7,1
train_86,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,216,225.24,61.15,7,1
train_86,Базовое_масло_4,01209.25 для SL,93.647,150,216,225.24,61.15,7,1
train_86,Базовое_масло_8,01208.25 для SL,31.194,150,216,225.24,61.15,7,1
train_86,Депрессорная_присадка_2,01190.25 для SL,43.971,150,216,225.24,61.15,7,1
train_86,Детергент_1,0432.25,31.092,150,216,225.24,61.15,7,1
train_86,Дисперсант_1,01191.25 для SL,74.243,150,216,225.24,61.15,7,1
train_86,Загуститель_1,"01124.25 10,3%  2 гр",22.582,150,216,225.24,61.15,7,1
train_86,Противоизносная_присадка_5,02975.22,93.926,150,216,225.24,61.15,7,1
train_86,Соединение_молибдена_1,COMP-2023-0003-M,67.927,150,216,225.24,61.15,7,1
train_87,Антиоксидант_2,01623.24,38.014,160,168,28.29,52.1,7,1
train_87,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,160,168,28.29,52.1,7,1
train_87,Базовое_масло_1,0318.25,38.413,160,168,28.29,52.1,7,1
train_87,Базовое_масло_14,Р-10 от 13.05.2024,84.281,160,168,28.29,52.1,7,1
train_87,Базовое_масло_4,01209.25 для SL,18.485,160,168,28.29,52.1,7,1
train_87,Базовое_масло_8,01208.25 для SL,52.846,160,168,28.29,52.1,7,1
train_87,Депрессорная_присадка_2,01190.25 для SL,43.971,160,168,28.29,52.1,7,1
train_87,Детергент_1,0432.25,31.092,160,168,28.29,52.1,7,1
train_87,Дисперсант_4,0139.25 ол12,74.243,160,168,28.29,52.1,7,1
train_87,Загуститель_1,"01124.25 10,3%  2 гр",22.582,160,168,28.29,52.1,7,1
train_87,Противоизносная_присадка_7,02359.22,93.926,160,168,28.29,52.1,7,1
train_87,Соединение_молибдена_1,COMP-2023-0003-M,12.301,160,168,28.29,52.1,7,1
train_88,Антиоксидант_1,01196.25 для SL,38.014,150,216,399.59,129.68,7,1
train_88,Антиоксидант_2,01623.24,38.014,150,216,399.59,129.68,7,1
train_88,Антипенная_присадка_1,Р-10 3% р-р от 16.04,3.991,150,216,399.59,129.68,7,1
train_88,Базовое_масло_1,0318.25,38.413,150,216,399.59,129.68,7,1
train_88,Базовое_масло_14,Р-10 от 13.05.2024,84.281,150,216,399.59,129.68,7,1
train_88,Базовое_масло_4,01209.25 для SL,18.485,150,216,399.59,129.68,7,1
train_88,Базовое_масло_8,01208.25 для SL,14.527,150,216,399.59,129.68,7,1
train_88,Депрессорная_присадка_2,01190.25 для SL,43.971,150,216,399.59,129.68,7,1
train_88,Детергент_1,0432.25,31.092,150,216,399.59,129.68,7,1
train_88,Дисперсант_4,0139.25 ол12,74.243,150,216,399.59,129.68,7,1
train_88,Загуститель_1,"01124.25 10,3%  2 гр",22.582,150,216,399.59,129.68,7,1
